"The Man Who","Travis","1999","1001 Albums You Must Hear Before You Die; Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/W744Z52xUEZwI-p-hAoIybmLLcJ_P_lkmfa0gMdidzA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTM2/ODE2NC0xNDI3OTAz/Njc2LTYyMDEuanBl/Zw.jpeg"")","https://www.discogs.com/master/33515","102983","Rock","Alternative Rock; Brit Pop; Indie Rock",""
"Parachutes","Coldplay","2000","1001 Albums You Must Hear Before You Die; Grammy for Best Alternative; NME's 500 Greatest Albums of All Time; Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/E1KesSHSp0xAE0sOmh-Qmc5Ka-luiwqVdmwvm6t_rew/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTQ4/NDAzMC0xMTY0NzQ3/Nzg4LmpwZWc.jpeg"")","https://www.discogs.com/master/3334","29735","Rock","Alternative Rock",""
"A Rush Of Blood To The Head","Coldplay","2002","1001 Albums You Must Hear Before You Die; Grammy for Best Alternative; Rolling Stone's 500 Greatest Albums of All Time; NME's 500 Greatest Albums of All Time; Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/8YGldF8hzGt_oXs9tKTV90pQrfg0yEsa4f5R8Ucjjsg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTM2/NzMxNS0xMjg0NDEw/NDk0LmpwZWc.jpeg"")","https://www.discogs.com/master/3354","29735","Rock","Alternative Rock; Pop Rock",""
"Permission To Land","The Darkness","2003","1001 Albums You Must Hear Before You Die; Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/XtBmTC5uiCfX7CibaQffYGHT2jyFxQWLmhNLf9LTpz0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTY4/ODEyOTgtMTQyODY1/NzQ5Ny0xMjk4Lmpw/ZWc.jpeg"")","https://www.discogs.com/master/52484","154624","Rock","Arena Rock; Glam",""
"Hopes And Fears","Keane","2004","Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/WxqudY4jBz4QpR0GWgO_4dG84EEmHdVdIbh2eARFgwY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTgw/NzI2MjYtMTQ1NDYx/NTQ5NS00NDI0Lmpw/ZWc.jpeg"")","https://www.discogs.com/master/101340","234647","Pop; Rock","Alternative Rock; Brit Pop; Indie Rock",""
"X&Y","Coldplay","2005","Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/xyfVk3k3yzZnfPd172zUDFruJhYPMfXssbMj_V8lexc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTQ2/ODk1Ni0xMjg0NTgy/ODU2LmpwZWc.jpeg"")","https://www.discogs.com/master/26787","29735","Rock","Alternative Rock; Pop Rock",""
"Whatever People Say I Am, That's What I'm Not","Arctic Monkeys","2006","1001 Albums You Must Hear Before You Die; Rolling Stone's 500 Greatest Albums of All Time; NME's 500 Greatest Albums of All Time; Mercury Prize; Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/OquoQ-4MKOlKv4fAHmV7Ql5mnkYMJ38hcBd2x7A24wM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTYx/Mjk3Mi0xNDAxMTgy/OTYzLTczMjIuanBl/Zw.jpeg"")","https://www.discogs.com/master/76279","391170","Rock","Indie Rock",""
"Favourite Worst Nightmare","Arctic Monkeys","2007","Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/2e4Xjz5539SlW7FZ0U94dx89XGbhfpzhnWyKWsPhTjc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTk1/NjEzNC0xMTc3ODQ5/MzEwLmpwZWc.jpeg"")","https://www.discogs.com/master/69774","391170","Rock","Alternative Rock; Indie Rock",""
"Rockferry","Duffy","2008","Grammy for Best Pop Vocal; Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/f6uAEA8bncyvYNf3HmYE4xM-xn678k1pr8Xl16o5yXE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEy/NTMyMDMtMTQzMDA2/MDkxMy0zMzczLmpw/ZWc.jpeg"")","https://www.discogs.com/master/71659","79081","Funk / Soul; Pop","Neo Soul; Soul; Vocal",""
"Lungs","Florence And The Machine","2009","Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/-guvhHt1t5UjcOKcxqf8QCdVSSFo90lsodNF780-RDg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTY1/MTU2NDQtMTU5MjQy/OTA3NC0xMDAxLmpw/ZWc.jpeg"")","https://www.discogs.com/master/164106","994835","Electronic; Pop; Rock","Pop Rock; Synth-pop",""
