"Baccano! Original Soundtrack ""Spiral Melodies""","Makoto Yoshimori","2007","Manual","=IMAGE(""https://i.discogs.com/Lo_Z7ypYWswvYwl7QJP1cyiMZ7j9I42LL8ySP-6YSo4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEz/MzAxMjY5LTE1NTE2/NzI1MDQtNDgxNy5q/cGVn.jpeg"")","https://www.discogs.com/release/13301269","3704893","Stage & Screen","",""
"19","Adele","2008","Manual","=IMAGE(""https://i.discogs.com/5cj2KnOVa7L7-Sntr9oKvFmGxpeOnr922GZ22kV1PZQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEy/NjcwNjAtMTYyNjIz/ODYyNi00NDc0LnBu/Zw.jpeg"")","https://www.discogs.com/master/28398","819015","Blues; Funk / Soul; Jazz; Pop","Acoustic; Neo Soul; Piano Blues; Soul-Jazz",""
"Aria the ORIGINATION OST","choro club","2008","Manual","=IMAGE(""https://i.imgur.com/jBHgbpW.jpg"")","","233425","","",""
"Code Geass Lelouch Of The Rebellion R2 O.S.T.","Various","2008","Manual","=IMAGE(""https://i.discogs.com/aZoaOTV6o5-_eNvnqGEUXEURiaVD4OW47qnLdg_pXgo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTYz/MDQ1NzEtMTQxNjA0/NjExNS04OTU5Lmpw/ZWc.jpeg"")","https://www.discogs.com/release/6304571","194","Stage & Screen","Soundtrack",""
"One Of The Boys","Katy Perry","2008","Manual","=IMAGE(""https://i.discogs.com/Tp-aUbJDiX49FxcSc-8UFIu5yfWZ79i5PmpWzzSPJDo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTg5/NzY0MTctMTYzNzEw/NDU4MC0xMDcwLmpw/ZWc.jpeg"")","https://www.discogs.com/master/90990","971243","Pop; Rock","Pop Rock; Soft Rock",""
"Soul Eater Original Soundtrack Vol. 2","Taku Iwasaki","2008","Manual","=IMAGE(""https://i.discogs.com/-szqWvlyNQIV0jQ8vaTm7BbKgge4Kh_5Lj2mol1G5Sc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTYw/NzkzOTMtMTQxMDUy/Njk1My0zNzI3Lmpw/ZWc.jpeg"")","https://www.discogs.com/release/6079393","469416","Pop","J-pop",""
"Soul Eater: Original Soundtrack 1","Taku Iwasaki","2008","Manual","=IMAGE(""https://i.discogs.com/qmKmkrCmVEWHWQyZiFL3PNgPWc6-gO3DBmYB1ydKYm0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEy/MzcwMjAyLTE1MzM4/OTIwODQtNjEwNi5q/cGVn.jpeg"")","https://www.discogs.com/release/12370202","469416","Stage & Screen","Soundtrack",""
"Tengen Toppa Gurren Lagann Original Soundtrack","Taku Iwasaki","2008","Manual","=IMAGE(""https://i.discogs.com/NL7RXckOSJsOtC-egb7twZKeb6xuP3DaZ69ZCT0idi0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTE1/NTE3NjEtMTIyNzg2/NjAzMC5qcGVn.jpeg"")","https://www.discogs.com/master/1152969","469416","Stage & Screen","Soundtrack",""
"All The Good Sh** - 14 Solid Gold Hits","Sum 41","2009","Manual","=IMAGE(""https://i.discogs.com/PTxUhxM0ndYD8OJ-FWvK05vjGu1Xh6sQgzFfWauSoqo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTM5/ODc1MTctMTM2MzE4/Mzk2Mi01MDI0Lmpw/ZWc.jpeg"")","https://www.discogs.com/master/753261","115650","Rock","",""
"Code Geass Complete Best","Various","2009","Manual","=IMAGE(""https://i.discogs.com/vCqkpY6ZBa-72dleaFZTnWkO3gymdbE4vvADb9xNyNU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTk0/NjY0MTctMTQ4NjY0/NzA3NC0zODI4Lmpw/ZWc.jpeg"")","https://www.discogs.com/release/9466417","194","Stage & Screen","Soundtrack",""
"Dawn Metropolis","Anamanaguchi","2009","Manual","=IMAGE(""https://i.discogs.com/8c7uZoPD3eqHdCO2ytS_SfCxXxEu_MjOz0im9giiTeA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTE2/NzUxNzQtMTIzNjEx/ODM1OS5qcGVn.jpeg"")","https://www.discogs.com/master/166054","667233","Electronic; Pop; Rock","Chiptune; Power Pop; Punk",""
"Fullmetal Alchemist Original Soundtrack 1","Akira Senju","2009","Manual","=IMAGE(""https://i.discogs.com/ryxz86XfBR96TPTdqD6iSvoTLy1AGvX1STg6yjuNjF8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTYw/ODAwNzAtMTU0MzEx/MjU3OC03MTIwLmpw/ZWc.jpeg"")","https://www.discogs.com/release/6080070","404062","Stage & Screen","Soundtrack",""
"This Is My Shit","80Kidz","2009","Manual","=IMAGE(""https://i.discogs.com/Q6F6W7hwHOtPMmbGfgGzwxtXiQvJT-XckXUGzuUJI_I/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTE4/OTMyMzQtMTI1MDYx/ODc4OS5qcGVn.jpeg"")","https://www.discogs.com/release/1893234","1191041","Electronic","Disco; Electro",""
"坂道のアポロン オリジナル・サウンドトラック = Sakamichi No Apollon Original Soundtrack","Various","2009","Manual","=IMAGE(""https://i.discogs.com/OMKa5Q9kE1EZXB1H2BfYWEDtrrcrpBpvyYSO10DkZjc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTE1/OTA1MzQ3LTE1OTk5/MzkyMDQtMTIyMy5q/cGVn.jpeg"")","https://www.discogs.com/release/15905347","194","Jazz","",""
"Fullmetal Alchemist Original Soundtrack 2","Akira Senju","2010","Manual","=IMAGE(""https://i.discogs.com/1ljuW6xWFvrW1q55jGzImCkCboNeggZjm869yJZ245s/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTYw/ODAwOTUtMTU0MzEx/Mjc3NC05ODUxLmpw/ZWc.jpeg"")","https://www.discogs.com/release/6080095","404062","Stage & Screen","Soundtrack",""
"Fullmetal Alchemist Original Soundtrack 3","Akira Senju","2010","Manual","=IMAGE(""https://i.discogs.com/ftT9YC4VsgqxhmNSaFQNlS5oHlfOd1kQ2OeonsxQus8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTYw/ODIwMjMtMTU0MzEx/MjkwMC0yMzY0Lmpw/ZWc.jpeg"")","https://www.discogs.com/release/6082023","404062","Stage & Screen","Soundtrack",""
"Panty & Stocking With Garterbelt (The Original Soundtrack)","Taku Takahashi","2010","Manual","=IMAGE(""https://i.discogs.com/xv0KDkkI8NgdPKABiguEPofRd1A50PcFPIwkZZBzuxo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTI2/MTg5MjItMTQ2ODAx/NjI2NS01MDIzLmpw/ZWc.jpeg"")","https://www.discogs.com/release/2618922","97710","Electronic; Pop","Electro; House; J-pop; Synth-pop",""
"Plants vs. Zombies Original Soundtrack","Laura Shigihara","2010","Manual","=IMAGE(""https://i.discogs.com/t32Nf_s_0mfdiOt8OK0NBzaZsUU7Nl50zkVmavONm9U/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTM2/OTMzMTYtMTM0MDYy/NDIyNy0xNTQyLmpw/ZWc.jpeg"")","https://www.discogs.com/release/3693316","2809691","Children's; Classical; Electronic; Pop","Classical; Modern Classical; Synth-pop",""
"Teenage Dream","Katy Perry","2010","Manual","=IMAGE(""https://i.discogs.com/y60o9toa32q4t7V6XeyDNIotf95Xun2mzVe8TCQoFyc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTI0/MTI5MjEtMTYzMjM0/NzkyMy04MDA3Lmpw/ZWc.jpeg"")","https://www.discogs.com/master/271611","971243","Electronic; Pop","Synth-pop",""
"The Social Network","Trent Reznor, Atticus Ross","2010","Manual","=IMAGE(""https://i.discogs.com/iuW9PHNy4f1LMVpiFnD5ocpZNtIm-aeTToigYx1wero/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTI0/OTc2OTMtMTI5NjY0/ODk1MC5qcGVn.jpeg"")","https://www.discogs.com/master/288577","27457; 259284","Electronic; Stage & Screen","Ambient; Experimental; Industrial; Score",""
