"Tropic Of Capricorn =トロピック・オブ・カプリコーン 南回帰線","Momoko Kikuchi, Momoko Kikuchi","1985","/mu/ Japan 1980's","=IMAGE(""https://i.discogs.com/TpcU2HQCdlYrTetdcHU09yTDpGYi2517LOve4K7DWi0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTUw/MjA0ODYtMTM4Mzkw/NjAwMy03NDgyLmpw/ZWc.jpeg"")","https://www.discogs.com/master/923037","3027670; 3027670","Electronic; Funk / Soul; Pop","City Pop; Funk; Synth-pop",""
"California Crisis","Miho Fujiwara","1986","/mu/ Japan 1980's","=IMAGE(""https://i.discogs.com/iNKT8FrWg69kFqc7J1aR47Mz1_Kl593kzr4U9B6N84A/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTQ2/Mzg5ODItMTQ2NzY5/MDE2NC00MzgxLmpw/ZWc.jpeg"")","https://www.discogs.com/master/1345295","1653389","Funk / Soul; Pop","City Pop; Funk",""
"Chat D'Ete","Toshifumi Hinata","1986","/mu/ Japan 1980's","=IMAGE(""https://i.discogs.com/eZQWcPosmhtwqRgUGqEpdbl3xnaL4Qt6vtOJpK2GkBg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTMz/Mzg5NjgtMTMyNjQ5/MzcwNy5qcGVn.jpeg"")","https://www.discogs.com/master/1051742","1340429","Classical; Electronic","Ambient",""
"Cologne","Kaoru Akimoto","1986","/mu/ Japan 1980's","=IMAGE(""https://i.discogs.com/2vOQuAfBfUYAs7xmKypIqQOXFun5Ab-GU3B8vdohvqs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTMz/OTM5NjMtMTU0MjY1/NzcyMi05MjY0Lmpw/ZWc.jpeg"")","https://www.discogs.com/master/446906","407472","Electronic; Funk / Soul; Pop","Ballad; City Pop; Funk; Synth-pop; Vocal",""
"Crimson","Akina Nakamori","1986","/mu/ Japan 1980's","=IMAGE(""https://i.discogs.com/_Z4RzzNByb4Hnvr7fmufYs28z7dKGsUbVPfsJekCIvk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTcx/ODU4MzUtMTQzNTY1/Njk5NS04MjYzLmpw/ZWc.jpeg"")","https://www.discogs.com/master/1024144","404061","Electronic; Pop","City Pop; Synth-pop",""
"Soundscape 1: Surround","Hiroshi Yoshimura","1986","/mu/ Japan 1980's","=IMAGE(""https://i.discogs.com/MVUSHL-0o380L8fE9sd7DHocvv3wcNvHYUVarzU61VA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTM0/NDcyNDQtMTYzMjQ0/MzU4MS01Mjk0Lmpw/ZWc.jpeg"")","https://www.discogs.com/master/599755","691250","Electronic","Ambient",""
"Couples","Pizzicato Five","1987","/mu/ Japan 1980's","=IMAGE(""https://i.discogs.com/Yi2FRDm3kfymtZYMGKkMJxxZw7Wv4R3LNVbrAxGK5pI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTQ0/NzQ1Mi0xNjM1MTM1/MDM0LTM3NjUuanBl/Zw.jpeg"")","https://www.discogs.com/master/124293","3897","Pop; Rock","Pop Rock; Soft Rock",""
"Hot Is Cool","Horii Katsumi Project","1987","/mu/ Japan 1980's","=IMAGE(""https://i.discogs.com/dlPewu8GEal1Ag95jd7bxekISTx59EHdDdikAFsXCp8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEw/ODM5MjU4LTE1OTE5/ODk1MDYtMzE5My5q/cGVn.jpeg"")","https://www.discogs.com/master/1393045","4947039","Funk / Soul; Jazz","Fusion; Jazz-Funk",""
"Music For Commercials","Yasuaki Shimizu","1987","/mu/ Japan 1980's","=IMAGE(""https://i.discogs.com/5BKyiahGOIAZTlAC3z5AtgnyMZeO_DVkpsij0hMz0rM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTU3/OTQ0Ni0xMzE4OTI1/MTk5LmpwZWc.jpeg"")","https://www.discogs.com/master/237758","13411","Electronic","Modern Classical",""
"Sea Is A Lady","Toshiki Kadomatsu, Toshiki Kadomatsu","1987","/mu/ Japan 1980's","=IMAGE(""https://i.discogs.com/Muop3wuZImyuglLMx4dgoHvrr8m2Bska-sbA8kR3pnk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTIy/NTAwMDctMTQ3NDAw/ODYwMi01MjQ2Lmpw/ZWc.jpeg"")","https://www.discogs.com/master/1037254","1292797; 1292797","Electronic; Jazz","Jazz-Rock; Smooth Jazz",""
"Paradise Of Replica","After Dinner","1989","/mu/ Japan 1980's","=IMAGE(""https://i.discogs.com/SLF9nUhfNMwdT91hlgF6CLzOUWpTi_nb7EEus7iRUpg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTc4/MjI0MC0xMTYyMTI3/NTcwLmpwZWc.jpeg"")","https://www.discogs.com/master/182622","499727","Electronic; Rock","Avantgarde; Experimental",""
"Three Cheers For Our Side","Flipper's Guitar","1989","/mu/ Japan 1980's","=IMAGE(""https://i.discogs.com/sKGuMc5c1AvgknKjuylfPOlKgF7FOWafajcv01fFdQs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEy/NDY2OTgtMTQ2NzUy/Mzk4Ny0xNDAxLmpw/ZWc.jpeg"")","https://www.discogs.com/master/715749","315922","Pop; Rock","Acoustic; Indie Pop",""
"4 to 3","Mishio Ogawa","1991","/mu/ Japan 1980's","=IMAGE(""https://i.discogs.com/U2uDKms4RRSGAYgFBkIYMBOe2cZaxj2DiI1yPic199U/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTk5/ODk0MzctMTQ4OTc2/MjA3OS0xNDA0Lmpw/ZWc.jpeg"")","https://www.discogs.com/master/2082346","337049","Folk, World, & Country; Jazz; Pop; Rock","",""
