"Crestone","The Winter Consort","2007","Grammy for Best New Age","=IMAGE(""https://i.discogs.com/7y_hY9pn77j7lEotyq_D8d90Xk9L09Jw8jefbFteqcU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTk2/MDkxMjAtMTQ4MzU5/NDY4Ni0zODEyLmpw/ZWc.jpeg"")","https://www.discogs.com/release/9609120","989059","Folk, World, & Country","Aboriginal; Acoustic; Field Recording; Folk; New Age",""
"Peace Time","Jack DeJohnette","2007","Grammy for Best New Age","=IMAGE(""https://i.discogs.com/U82CyaAqByFqzfHKpMw4wO0-Sie-7jnz7_VSFGDgOcg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTM0/ODUzMjMtMTMzMjI0/OTkwNS5qcGVn.jpeg"")","https://www.discogs.com/release/3485323","238626","Electronic; Jazz","Contemporary Jazz; New Age",""
"Prayer For Compassion","David Darling","2009","Grammy for Best New Age","=IMAGE(""https://i.discogs.com/QOYdVpwMZ0LsnPuBx2HI5lfKkp9m5W5ZZPp1Ch57fV4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTI5/NDE3NjEtMTMyNTI3/NjI0NC5qcGVn.jpeg"")","https://www.discogs.com/release/2941761","17583","Classical","Ambient; Contemporary; Modern; New Age",""
"Miho - Journey To The Mountain","The Winter Consort","2010","Grammy for Best New Age","=IMAGE(""https://i.discogs.com/tvCynBsJ_--zbSb25HQN9XQT2LB32pR0Un7wj3h4xqA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEx/Mzg2NTI1LTE1MTUz/ODA1NDgtNDM5Ni5q/cGVn.jpeg"")","https://www.discogs.com/master/1551401","989059","Classical; Folk, World, & Country; Jazz","Baroque; New Age; Romantic; Smooth Jazz",""
"What's It All About","Pat Metheny","2011","Grammy for Best New Age","=IMAGE(""https://i.discogs.com/6xKxZtM1eFmYH2965taSwxETq6CiEZk0tsqEV2u-N6o/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTI5/OTMxNTgtMTMxNzYx/MDE1OS5qcGVn.jpeg"")","https://www.discogs.com/master/353127","20185","Jazz","Acoustic; Instrumental",""
"Echoes of Love","Omar Akram","2012","Grammy for Best New Age","=IMAGE(""https://cps-static.rovicorp.com/3/JPG_500/MI0003/348/MI0003348977.jpg?partner=allrovi.com"")","","2702833","New Age","",""
"Love's River","Laura Sullivan","2013","Grammy for Best New Age","=IMAGE(""https://i.discogs.com/iVxQfD-TUquUY1XV3xEzkPCEC6-_H1SPf-gnALHmGo8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTg0/NDkwMzItMTQ2MTgy/NjY2Ny00MTU0Lmpw/ZWc.jpeg"")","https://www.discogs.com/release/8449032","2996755","Classical","Contemporary; Easy Listening; New Age",""
"Winds Of Samsara","Ricky Kej, Wouter Kellerman","2014","Grammy for Best New Age","=IMAGE(""https://i.discogs.com/eCgA8O01tz3KFmzHDTN7ilfu5VPSsG9BA15Nk-QofoU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTE2/MTc2NjQwLTE2MDQ3/NTYxMDQtMjI5MS5q/cGVn.jpeg"")","https://www.discogs.com/release/16176640","861419; 4426557","Electronic","New Age",""
"Grace","Paul Avgerinos","2015","Grammy for Best New Age","=IMAGE(""https://i.discogs.com/KhhDUw6zHJpmz7Lb7GqRgs0wME6eTb6UMuYjlF_kzwk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTg0/NTcyNjAtMTQ2MTk5/ODQyNy0xNTIxLmpw/ZWc.jpeg"")","https://www.discogs.com/release/8457260","220814","Electronic","Ambient; New Age",""
"White Sun II","White Sun","2016","Grammy for Best New Age","=IMAGE(""https://cps-static.rovicorp.com/3/JPG_500/MI0004/097/MI0004097560.jpg?partner=allrovi.com"")","","2120325","New Age","",""
"Dancing On Water (Solo Piano Improvisations In A432)","Peter Kater","2017","Grammy for Best New Age","=IMAGE(""https://i.discogs.com/30Fvwig_MDE7OQ4NfHBWKJPvj7zLOK8lW3BE3dH-UwA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEx/NTk4OTY3LTE1MTkx/NzI5NDUtMjEzMi5q/cGVn.jpeg"")","https://www.discogs.com/release/11598967","375672","Electronic; Pop","Light Music; New Age",""
"Opium Moon","Opium Moon","2018","Grammy for Best New Age","=IMAGE(""https://i.discogs.com/asqpxvutkQRpW18c2xi7xuJ2iC6ZYih8S1oNGpXFgfU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEz/MDkxNTMzLTE1NDkw/ODg5NTUtNTE3NS5q/cGVn.jpeg"")","https://www.discogs.com/release/13091533","6964216","Classical; Folk, World, & Country","Ambient; New Age",""
"Wings","Peter Kater","2019","Grammy for Best New Age","=IMAGE(""https://images-na.ssl-images-amazon.com/images/I/71W9%2Bnz8veL._SY355_.jpg"")","","375672","","New Age",""
" More Guitar Stories ","Jim West","2020","Grammy for Best New Age","=IMAGE(""https://i.imgur.com/chxhtvK.jpeg"")","","323405","Folk, World, & Country; New Age","",""
