2014,Frankie J,"Faith, Hope y Amor",Nominated
2014,Ricardo Montaner,Viajero Frecuente,Nominated
2014,Aleks Syntek,Syntek,Nominated
2014,Tommy Torres,12 Historias,Nominated
2015,Rubén Blades,Tangos,Won
2015,Camila,Elypse,Nominated
2015,Lila Downs|Nina Pastori|Soledad,Raíz,Nominated
2015,Juanes,Loco de Amor,Nominated
2015,Marco Antonio Solís,Gracias Por Estar Aquí,Nominated
2016,Ricky Martin,A Quien Quiera Escuchar (Deluxe Edition),Won
2016,Pablo Alborán,Terral,Nominated
2016,Alex Cuba,Healer,Nominated
2016,Alejandro Sanz,Sirope,Nominated
2016,Julieta Venegas,Algo Sucede,Nominated
2017,Jesse & Joy,Un Besito Más,Won
2017,Gaby Moreno,Ilusión,Nominated
2017,Laura Pausini,Similares,Nominated
2017,Sanalejo,Seguir Latiendo,Nominated
2017,Diego Torres,Buena Vida,Nominated
2018,Shakira,El Dorado,Won
2018,Alex Cuba,Lo Único Constante,Nominated
2018,Juanes,Mis Planes Son Amarte,Nominated
2018,La Santa Cecilia,"Amar y Vivir: En Vivo desde la Ciudad de México, 2017",Nominated
2018,Natalia Lafourcade,Musas (Un Homenaje al Folclore Latinoamericano en Manos de Los Macorinos),Nominated
